340,"SID0124","SL","FX","Sell","Cancelled","Hedged","Tax Settlement","CNY; USD","XIR","CNY; USD","Yes","*","*","*","CustomerInvoice","Credit","DA"," "," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",2,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
341,"SID0124","SL","FX","Sell","Cancelled","Hedged","Cash Settlement","CNY; USD","XIR","CNY; USD","Yes","*","*","*","GeneralLedger","Debit","DA","410013"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",3,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
342,"SID0124","SL","FX","Sell","Cancelled","Hedged","Cash Settlement","CNY; USD","XIR","CNY; USD","Yes","*","*","*","GeneralLedger","Credit","DA","410000"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",4,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
343,"SID0125","SL","FX","Sell","Validated","Hedged","Cash Settlement","CNY; USD","XOS","CNY; USD","Yes","*","*","*","GeneralLedger","Credit","DR","135700"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
344,"SID0125","SL","FX","Sell","Validated","Hedged","Cash Settlement","CNY; USD","XOS","CNY; USD","Yes","*","*","*","GeneralLedger","Credit","DR","135700"," ","109999","%event_num%"," ","%settle_amount%","%settle_currency_id%"," "," ","%party_code_cn_debtor%","Customer",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
345,"SID0125","SL","FX","Sell","Validated","Hedged","Tax Settlement","CNY; USD","XOS","CNY; USD","Yes","*","*","*","GeneralLedger","Credit","DR","135700"," ","109999","%event_num%"," "," "," ","%settle_amount%","%settle_currency_id%","%party_code_cn_debtor%","Customer",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
346,"SID0125","SL","FX","Sell","Validated","Hedged","Cash Settlement","CNY; USD","XOS","CNY; USD","Yes","*","*","*","CustomerInvoice","Debit","DR"," "," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",2,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
347,"SID0125","SL","FX","Sell","Validated","Hedged","Tax Settlement","CNY; USD","XOS","CNY; USD","Yes","*","*","*","CustomerInvoice","Debit","DR"," "," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",2,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
348,"SID0125","SL","FX","Sell","Validated","Hedged","Cash Settlement","CNY; USD","XOS","CNY; USD","Yes","*","*","*","GeneralLedger","Credit","DR","410016"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",3,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
349,"SID0125","SL","FX","Sell","Validated","Hedged","Cash Settlement","CNY; USD","XOS","CNY; USD","Yes","*","*","*","GeneralLedger","Debit","DR","410000"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",4,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
